1542,-0.0907602053912473,0.430190616515787,0.58788854016677,-1.46890412339284,0.315714019072795,-0.765141626970655,0.737765022021337,-0.348267383173156,-1.87766062265832,0.190187439016,-0.935614838633687,-0.572179532323967,1.40292795358137,-0.27840329870586,0.137590323927223,0.81028091699189,0.0530442223814169,-1.29637368499716,1.10552508638263,0.26452778137825,0.238174922926821,0.619907666677786,-0.381978796830588,-0.387806203207712,0.492029699462722,-0.0780392974483345,0.0237186772660869,0.036964678933199,25,"0"
1544,-0.781938361660293,1.59447365091682,2.06765951752984,1.823248881684,0.260622990660312,-0.502556090275108,1.0901122154568,-0.490576085376082,-1.14210495885267,0.827187379314241,-0.000340666342442161,0.367389900922314,1.25238670715181,-0.419315090404433,0.232873119294127,0.378455745791729,-0.718881218471475,-0.629679244255087,-0.874435501166441,-0.00345086969101319,-0.11336052555504,-0.411819460153922,0.00617977920624724,0.68121030660162,-0.286224375330896,-0.412346552863649,-0.663628584480555,-0.134150756624588,9.35,"0"
1545,-0.693979451462988,0.863779512134526,1.78208017312359,-0.621202811254874,-0.0344565010439993,-0.556247660609549,0.704357035619429,0.0619608332964115,-0.290993527342477,-0.596957827991295,1.16362489726212,1.3619271206694,0.487335343817331,-0.189118103559416,-1.52141101687666,-0.117587609146324,-0.34451128924779,-0.325784869451841,0.121181001148429,0.0812619652986852,-0.124981936461172,-0.122717959687543,-0.158335953491233,0.590370383092155,-0.0142147438628194,0.344615591456825,0.284905744635444,0.157359871303238,5,"0"
1545,-1.73997864345248,1.10789107796222,0.591364568530559,-0.767647738451304,0.0608327401579045,-0.427431277096642,0.248729152177222,0.47631022164376,0.611436748933243,-0.187043714537227,-1.94669111721875,-0.407333395388758,-0.777993881367888,-0.01115824036409,-0.526478283936477,0.201655236076854,-0.298386766666381,-0.243697418568842,0.264966115637748,-0.0532975283796192,-0.343056910146348,-0.602356389515813,0.0394680172608201,-0.582637892814902,0.300574068395187,0.456636748676242,0.323645045855299,0.152759872286316,5,"0"
1548,-1.55944578659985,1.42554615157245,0.812588530925962,-1.12938101748845,0.507528017124045,0.183506605135032,0.654304257564761,0.0880586354598432,0.480017615129775,0.547216473103387,0.0660700525780027,1.06523426306789,0.982423736989702,-0.60912399254656,-1.38152075828133,0.189596512239182,-0.901688394604122,0.0259977220480188,0.560579859985298,0.451194562257356,-0.283995224836738,-0.413642416599342,-0.234994996455641,-0.789508737448413,0.324851029395007,0.41973749483559,0.329608106701883,0.351346166057519,5,"0"
1548,-1.55944578659985,1.42554615157245,0.812588530925962,-1.12938101748845,0.507528017124045,0.183506605135032,0.654304257564761,0.0880586354598432,0.480017615129775,0.547216473103387,0.0660700525780027,1.06523426306789,0.982423736989702,-0.60912399254656,-1.38152075828133,0.189596512239182,-0.901688394604122,0.0259977220480188,0.560579859985298,0.451194562257356,-0.283995224836738,-0.413642416599342,-0.234994996455641,-0.789508737448413,0.324851029395007,0.41973749483559,0.329608106701883,0.351346166057519,5,"0"
1548,-1.55944578659985,1.42554615157245,0.812588530925962,-1.12938101748845,0.507528017124045,0.183506605135032,0.654304257564761,0.0880586354598432,0.480017615129775,0.547216473103387,0.0660700525780027,1.06523426306789,0.982423736989702,-0.60912399254656,-1.38152075828133,0.189596512239182,-0.901688394604122,0.0259977220480188,0.560579859985298,0.451194562257356,-0.283995224836738,-0.413642416599342,-0.234994996455641,-0.789508737448413,0.324851029395007,0.41973749483559,0.329608106701883,0.351346166057519,5,"0"
1548,-1.55944578659985,1.42554615157245,0.812588530925962,-1.12938101748845,0.507528017124045,0.183506605135032,0.654304257564761,0.0880586354598432,0.480017615129775,0.547216473103387,0.0660700525780027,1.06523426306789,0.982423736989702,-0.60912399254656,-1.38152075828133,0.189596512239182,-0.901688394604122,0.0259977220480188,0.560579859985298,0.451194562257356,-0.283995224836738,-0.413642416599342,-0.234994996455641,-0.789508737448413,0.324851029395007,0.41973749483559,0.329608106701883,0.351346166057519,5,"0"
1548,-1.29303639053269,0.351871013512025,2.06788898252269,1.11021834550775,0.228730422045451,-1.07717969739348,0.446339495809152,-0.370689997236333,-0.384007127725637,0.542816409913323,0.197257713651856,-0.153741450226836,0.0871186426217206,-0.0161834220527007,1.94528369104032,-0.607042734545611,0.238331613148995,-0.295855291114095,1.65624187500109,0.163182916921783,-0.324744721529816,-0.473906235504471,0.196547014789752,0.722739475603968,-0.03161046863084,0.34499358636827,-0.0349613967994304,-0.0589542090161026,13.99,"0"
1549,1.11487759449984,-0.666726896927548,0.201707323338346,0.640360646038702,1.13939524613507,4.76442154449293,-1.58459007808334,1.31651807608926,1.57355184344756,-0.335480601161581,-1.24025838274448,0.606075076682924,-0.253059826372879,-0.944858355476479,-1.40803417752918,-0.191922574557192,-0.183846738190683,0.227905778140329,0.543598597553664,-0.0129887376695335,-0.112088192320298,-0.000412192907253519,-0.145503127476548,1.04613582553435,0.710849690624292,-0.211123759942027,0.10830552616234,0.0347428951560529,24.9,"0"
